197,198,CONDITION
205,206,CONDITION
232,233,CONDITION
247,248,CONDITION
277,278,CONDITION
303,304,CONDITION
321,322,CONDITION
363,364,CONDITION
390,391,CONDITION
417,418,CONDITION
454,455,CONDITION
463,464,CONDITION
528,529,CONDITION
555,556,CONDITION
571,572,CONDITION
604,605,CONDITION
615,616,CONDITION
650,651,CONDITION
663,664,CONDITION
675,676,CONDITION
688,689,CONDITION
3450,3457,CONDITION
3467,3468,CONDITION
3472,3473,CONDITION
3488,3489,CONDITION
3536,3537,CONDITION
3551,3552,CONDITION
3557,3558,CONDITION
3578,3579,CONDITION
3584,3594,CONDITION
3606,3613,CONDITION
3628,3629,CONDITION
3634,3635,CONDITION
3640,3641,CONDITION
3652,3653,CONDITION
3664,3665,CONDITION
3674,3675,CONDITION
3679,3680,CONDITION
3693,3694,CONDITION
3712,3713,CONDITION
3725,3726,CONDITION
3731,3732,CONDITION
3747,3748,CONDITION
3785,3786,CONDITION
3799,3800,CONDITION
3840,3841,CONDITION
3846,3847,CONDITION
3896,3897,CONDITION
3904,3905,CONDITION
3931,3932,CONDITION
3953,3954,CONDITION
3968,3969,CONDITION
3999,4000,CONDITION
4010,4011,CONDITION
4030,4031,CONDITION
4076,4077,CONDITION
4082,4083,CONDITION
4101,4102,CONDITION
4169,4170,CONDITION
4179,4180,CONDITION
4262,4263,CONDITION
4275,4276,CONDITION
4298,4299,CONDITION
4371,4372,CONDITION
4390,4391,CONDITION
4394,4395,CONDITION
4470,4471,CONDITION
4496,4497,CONDITION
4539,4540,CONDITION
4618,4619,CONDITION
4629,4630,CONDITION
4640,4641,CONDITION
4645,4646,CONDITION
4681,4682,CONDITION
4711,4712,CONDITION
4716,4728,CONDITION
4739,4740,CONDITION
4761,4762,CONDITION
4805,4806,CONDITION
4811,4812,CONDITION
4835,4836,CONDITION
4862,4863,CONDITION
4895,4896,CONDITION
4909,4910,CONDITION
4946,4947,CONDITION
4954,4955,CONDITION
4969,4970,CONDITION
5005,5006,CONDITION
5030,5031,CONDITION
5095,5096,CONDITION
5109,5110,CONDITION
5155,5156,CONDITION
5178,5185,CONDITION
5197,5198,CONDITION
5206,5207,CONDITION
5214,5215,CONDITION
5247,5248,CONDITION
5253,5261,CONDITION
5298,5299,CONDITION
5399,5400,CONDITION
5405,5406,CONDITION
5445,5453,CONDITION
5490,5491,CONDITION
5578,5579,CONDITION
5633,5634,CONDITION
5655,5665,CONDITION
5675,5676,CONDITION
5685,5686,CONDITION
5690,5691,CONDITION
5700,5701,CONDITION
5769,5777,CONDITION
5788,5789,CONDITION
5860,5861,CONDITION
